ID,modified,rightsHolder,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,occurrenceID,catalogNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,behavior,establishmentMeans,occurrenceStatus,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,eventDate,eventID,identificationID,typeStatus,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,country,stateProvince,county,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,taxonID,acceptedNameUsageID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,genus,taxonRank,recordedByID,identifiedByID,materialSampleID,samplingProtocol,Organism id
OBS8024477,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024477,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434055,29710052,,,,,,Italy,,,,Nurallau,39.81511049,9.1211221,WGS84,,75CPV,,Otidea bufonia (Pers.) Boud.,,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Otidea,Species,,,,,
OBS8024478,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024478,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710053,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,65M72,,Agaricus biberi Hlaváček,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Species,,,,,
OBS8024479,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024479,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710054,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,65N7Q,,Agaricus moelleri Wasser,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Species,,,,,
OBS8024480,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024480,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710055,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,5W9WJ,,Auricularia auricula-judae (Bull.) Quel.,,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Species,,,,,
OBS8024481,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024481,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710056,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,JTV4,,Auricularia mesenterica (Dicks.) Pers.,,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Species,,,,,
OBS8024482,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024482,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710057,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6B56H,,Coriolopsis gallica (Fr.) Ryvarden,,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Coriolopsis,Species,,,,,
OBS8024483,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024483,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710058,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,5Z9R5,,Clathrus ruber P. Micheli ex Pers.,,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Clathrus,Species,,,,,
OBS8024484,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024484,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710059,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,W8BC,,Clitocybe amarescens Harmaja,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Clitocybe,Species,,,,,
OBS8024485,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024485,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710060,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,W93P,,Clitocybe truncicola (Peck) Sacc.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Clitocybe,Species,,,,,
OBS8024486,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024486,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710061,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,Y59L,,Coprinopsis picacea (Bull.) Redhead; Vilgalys & Moncalvo,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Species,,,,,
OBS8024487,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024487,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710062,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,ZDWJ,,Crepidotus applanatus (Pers.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,Species,,,,,
OBS8024488,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024488,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710063,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,ZDZ7,,Crepidotus ehrendorferi Hauskn. & Krisai,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,Species,,,,,
OBS8024489,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024489,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710064,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6BS67,,Cyclocybe cylindracea (DC.) Vizzini & Angelini,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Cyclocybe,Species,,,,,
OBS8024490,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024490,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710065,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,33ZDC,,Daldinia concentrica (Bolton) Ces. & De Not.,,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Species,,,,,
OBS8024491,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024491,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710066,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6FDXM,,Entoloma rhodopolium (Fr.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Species,,,,,
OBS8024492,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024492,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710067,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6JCQK,,Fomes fomentarius (L.) J.J. Kickx,,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Fomes,Species,,,,,
OBS8024493,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024493,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710068,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3F96J,,Ganoderma applanatum (Pers.) Pat.,,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Species,,,,,
OBS8024494,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024494,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710069,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3FG8N,,Geastrum fimbriatum Fr.,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS8024495,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024495,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710070,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3MQGZ,,Hortiboletus engelii (Hlaváček) Biketova & Wasser,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Hortiboletus,Species,,,,,
OBS8024496,2026-05-04T09:18:41Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024496,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710071,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3NBY4,,Hygrophorus eburneus (Bull.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Species,,,,,
OBS8024497,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024497,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710072,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3NC2Z,,Hygrophorus latitabundus Britzelm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Species,,,,,
OBS8024498,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024498,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710073,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3NXJJ,,Hypomyces chrysospermus Tul. & C. Tul.,,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,Species,,,,,
OBS8024499,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024499,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710074,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3RRM6,,Lactarius atlanticus Bon,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Species,,,,,
OBS8024500,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024500,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710075,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6P5FN,,Leccinum duriusculum (Schulzer) Singer,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Species,,,,,
OBS8024501,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024501,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710076,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3TF73,,Lepiota subincarnata J.E. Lange,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Species,,,,,
OBS8024502,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024502,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710077,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3TFST,,Lepista nuda (Bull.) Cooke,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Lepista,Species,,,,,
OBS8024503,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024503,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710078,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,,,Lepista panaeolus (Fr.) P. Karst.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Lepista,Species,,,,,
OBS8024504,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024504,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710079,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,3TFTT,,Lepista sordida (Fr.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Lepista,Species,,,,,
OBS8024505,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024505,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710080,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6Q5G8,,Leucoagaricus ionidicolor Bellù & Lanzoni,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Species,,,,,
OBS8024506,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024506,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710081,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,,,Leucoagaricus sublittoralis (Kühner ex Hora) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Species,,,,,
OBS8024507,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024507,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710082,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,5DS5,,Leucoagaricus Locq. ex Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,,Genus,,,,,
OBS8024508,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024508,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710083,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6Q583,,Leucocortinarius bulbiger (Alb. & Schwein.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Leucocortinarius,Species,,,,,
OBS8024509,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024509,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710084,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,6PZXH,,Limacella furnacea (Letell.) E.-J. Gilbert,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Limacella,Species,,,,,
OBS8024510,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024510,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710085,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,,,Macrolepiota konradii (Huijsman ex P.D. Orton) M.M. Moser,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Species,,,,,
OBS8024511,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024511,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710086,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,,6L7ZZ,Micromphale brassicolens (Romagn.) P.D. Orton,Gymnopus brassicolens (Romagn.) Antonín & Noordel.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Species,,,,,
OBS8024512,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024512,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710087,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,44T4K,,Mycena filopes (Bull.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Species,,,,,
OBS8024513,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024513,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710088,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4597T,,Myriostoma coliforme (Dicks.) Corda,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Myriostoma,Species,,,,,
OBS8024514,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024514,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710089,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4CYHL,,Paralepista flaccida (Sowerby) Vizzini,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricales fam Incertae sedis,Paralepista,Species,,,,,
OBS8024515,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024515,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710090,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4DCG6,,Parasola plicatilis (Curtis) Redhead; Vilgalys & Hopple,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Species,,,,,
OBS8024516,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024516,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710091,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4FHQV,,Peziza varia (Hedw.) Fr.,,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Species,,,,,
OBS8024517,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024517,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710092,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4FS2X,,Phallus impudicus L.,,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Species,,,,,
OBS8024518,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024518,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710093,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4KF6G,,Pleurotus ostreatus (Jacq.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Species,,,,,
OBS8024519,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024519,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710094,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4KK5V,,Pluteus ephebeus (Fr.) Gillet,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Species,,,,,
OBS8024520,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024520,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710095,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4KKCY,,Pluteus salicinus (Pers.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Species,,,,,
OBS8024521,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024521,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710096,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4PBSR,,Pseudosperma rimosum (Bulliard) Matheny & Esteve-Raventós,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Pseudosperma,Species,,,,,
OBS8024522,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024522,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710097,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,79WX9,,Schizophyllum commune Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Species,,,,,
OBS8024523,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024523,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710098,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,4VPNQ,,Scleroderma verrucosum (Bull.) Pers.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Species,,,,,
OBS8024524,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024524,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710099,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,53F3Q,,Suillus collinitus (Fr.) Kuntze,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Species,,,,,
OBS8024525,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024525,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710100,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,,,Trametes trogii Berk.,Coriolopsis trogii (Berk.) Domański,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Coriolopsis,Species,,,,,
OBS8024526,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024526,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710101,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,9YPH3,,Tremella mesenterica Retz.,,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Species,,,,,
OBS8024527,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024527,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710102,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,58DW7,,Tricholoma populinum J.E. Lange,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Species,,,,,
OBS8024528,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024528,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434056,29710103,,,,,,Italy,,,,Bosco di Pixinortu,39.36492518,9.0266901,WGS84,,7G53L,,Volvopluteus gloiocephalus (DC.) Vizzini; Contu & Justo,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,Species,,,,,
OBS8024529,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024529,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434057,29710104,,,,,,Italy,,,,Portoscuso,39.23366196,8.38674567,WGS84,,65LW3,,Agaricus brunneolus (J.E. Lange) Pilát,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Species,,,,,
OBS8024530,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024530,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434057,29710105,,,,,,Italy,,,,Portoscuso,39.23366196,8.38674567,WGS84,,6622J,,Agaricus sylvaticus Schaeff.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Species,,,,,
OBS8024531,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024531,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434057,29710106,,,,,,Italy,,,,Portoscuso,39.23366196,8.38674567,WGS84,,5TYZ9,,Amanita muscaria (L.) Lam.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,,,,,
OBS8024532,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024532,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434057,29710107,,,,,,Italy,,,,Portoscuso,39.23366196,8.38674567,WGS84,,HW3Z,,Astraeus telleriae M.P. Martín; Phosri & Watling,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Diplocystidiaceae,Astraeus,Species,,,,,
OBS8024533,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024533,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434057,29710108,,,,,,Italy,,,,Portoscuso,39.23366196,8.38674567,WGS84,,MC92,,Boletus aereus Bull.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Species,,,,,
OBS8024534,2026-05-04T09:18:42Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024534,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434057,29710109,,,,,,Italy,,,,Portoscuso,39.23366196,8.38674567,WGS84,,PXTY,,Calocybe littoralis Ballero & Contu,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,Species,,,,,
